"Sample","site","chamberID","year","mon","mday","gasName","Location","SampleType","Run","id.x","time_label","peakArea","fname","Known.conc","id.y","diameter_cm","height_cm","area_m2","volume_m3","lon","lat","Easting","Northing","mmntID","date","startTime","Soil_moisture_.","Nitrate_conc_g_kg","Pressure","Temp","GC_filename.x","time_mins.x","sampleName.x","GC_filename.y","time_mins.y","sampleName.y","GC_filename","time_mins","sampleName","Sec"
"Std4","EB","Std4",2013,6,6,"CO2","P2-D-07",3,64,64,2,864.966186523438,"../data-raw/SRUC_template_GC_input.xlsx",4941,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02",NA
"Std4","EB","Std4",2013,6,6,"CO2","P2-D-07",3,64,64,2,864.966186523438,"../data-raw/SRUC_template_GC_input.xlsx",4941,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01",0
"Std4","EB","Std4",2013,6,6,"CO2","P2-D-07",3,64,64,2,864.966186523438,"../data-raw/SRUC_template_GC_input.xlsx",4941,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02",NA
"Std4","EB","Std4",2013,6,6,"CO2","P2-D-07",3,64,64,2,864.966186523438,"../data-raw/SRUC_template_GC_input.xlsx",4941,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01",0
"Std4","EB","Std4",2013,6,6,"CO2","P2-D-07",3,64,64,2,864.966186523438,"../data-raw/SRUC_template_GC_input.xlsx",4941,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02",NA
"Std4","EB","Std4",2013,6,6,"CO2","P1-A-04",3,5,5,1,864.429260253906,"../data-raw/SRUC_template_GC_input.xlsx",4941,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01",0
"Std4","EB","Std4",2013,6,6,"CO2","P1-A-04",3,5,5,1,864.429260253906,"../data-raw/SRUC_template_GC_input.xlsx",4941,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02",NA
"Std4","EB","Std4",2013,6,6,"CO2","P1-A-04",3,5,5,1,864.429260253906,"../data-raw/SRUC_template_GC_input.xlsx",4941,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01",0
"Std4","EB","Std4",2013,6,6,"CO2","P1-A-04",3,5,5,1,864.429260253906,"../data-raw/SRUC_template_GC_input.xlsx",4941,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02",NA
"Std4","EB","Std4",2013,6,6,"CO2","P1-A-04",3,5,5,1,864.429260253906,"../data-raw/SRUC_template_GC_input.xlsx",4941,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01",0
"Std4","EB","Std4",2013,6,6,"CO2","P1-A-04",3,5,5,1,864.429260253906,"../data-raw/SRUC_template_GC_input.xlsx",4941,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02",NA
"Std4","EB","Std4",2013,6,6,"CO2","P1-A-04",3,5,5,1,864.429260253906,"../data-raw/SRUC_template_GC_input.xlsx",4941,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01",0
"Std4","EB","Std4",2013,6,6,"CO2","P1-A-04",3,5,5,1,864.429260253906,"../data-raw/SRUC_template_GC_input.xlsx",4941,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02",NA
"Std4","EB","Std4",2013,6,6,"CH4","P2-D-07",3,64,64,2,24.7123374938965,"../data-raw/SRUC_template_GC_input.xlsx",101.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01",0
"Std4","EB","Std4",2013,6,6,"CH4","P2-D-07",3,64,64,2,24.7123374938965,"../data-raw/SRUC_template_GC_input.xlsx",101.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02",NA
"Std4","EB","Std4",2013,6,6,"CH4","P2-D-07",3,64,64,2,24.7123374938965,"../data-raw/SRUC_template_GC_input.xlsx",101.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01",0
"Std4","EB","Std4",2013,6,6,"CH4","P2-D-07",3,64,64,2,24.7123374938965,"../data-raw/SRUC_template_GC_input.xlsx",101.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02",NA
"Std4","EB","Std4",2013,6,6,"CH4","P2-D-07",3,64,64,2,24.7123374938965,"../data-raw/SRUC_template_GC_input.xlsx",101.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01",0
"Std4","EB","Std4",2013,6,6,"CH4","P2-D-07",3,64,64,2,24.7123374938965,"../data-raw/SRUC_template_GC_input.xlsx",101.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02",NA
"Std4","EB","Std4",2013,6,6,"CH4","P2-D-07",3,64,64,2,24.7123374938965,"../data-raw/SRUC_template_GC_input.xlsx",101.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01",0
"Std4","EB","Std4",2013,6,6,"CH4","P2-D-07",3,64,64,2,24.7123374938965,"../data-raw/SRUC_template_GC_input.xlsx",101.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02",NA
"Std4","EB","Std4",2013,6,6,"CH4","P1-A-04",3,5,5,1,24.018274307251,"../data-raw/SRUC_template_GC_input.xlsx",101.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01",0
"Std4","EB","Std4",2013,6,6,"CH4","P1-A-04",3,5,5,1,24.018274307251,"../data-raw/SRUC_template_GC_input.xlsx",101.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02",NA
"Std4","EB","Std4",2013,6,6,"CH4","P1-A-04",3,5,5,1,24.018274307251,"../data-raw/SRUC_template_GC_input.xlsx",101.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01",0
"Std4","EB","Std4",2013,6,6,"CH4","P1-A-04",3,5,5,1,24.018274307251,"../data-raw/SRUC_template_GC_input.xlsx",101.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02",NA
"Std4","EB","Std4",2013,6,6,"CH4","P1-A-04",3,5,5,1,24.018274307251,"../data-raw/SRUC_template_GC_input.xlsx",101.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01",0
"Std4","EB","Std4",2013,6,6,"CH4","P1-A-04",3,5,5,1,24.018274307251,"../data-raw/SRUC_template_GC_input.xlsx",101.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02",NA
"Std4","EB","Std4",2013,6,6,"CH4","P1-A-04",3,5,5,1,24.018274307251,"../data-raw/SRUC_template_GC_input.xlsx",101.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01",0
"Std4","EB","Std4",2013,6,6,"CH4","P1-A-04",3,5,5,1,24.018274307251,"../data-raw/SRUC_template_GC_input.xlsx",101.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02",NA
"Std4","EB","Std4",2013,6,6,"N2O","P2-D-07",3,64,64,2,1798.14477539062,"../data-raw/SRUC_template_GC_input.xlsx",0.975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01",0
"Std4","EB","Std4",2013,6,6,"N2O","P2-D-07",3,64,64,2,1798.14477539062,"../data-raw/SRUC_template_GC_input.xlsx",0.975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02",NA
"Std4","EB","Std4",2013,6,6,"N2O","P2-D-07",3,64,64,2,1798.14477539062,"../data-raw/SRUC_template_GC_input.xlsx",0.975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01",0
"Std4","EB","Std4",2013,6,6,"N2O","P2-D-07",3,64,64,2,1798.14477539062,"../data-raw/SRUC_template_GC_input.xlsx",0.975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02",NA
"Std4","EB","Std4",2013,6,6,"N2O","P2-D-07",3,64,64,2,1798.14477539062,"../data-raw/SRUC_template_GC_input.xlsx",0.975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01",0
"Std4","EB","Std4",2013,6,6,"N2O","P2-D-07",3,64,64,2,1798.14477539062,"../data-raw/SRUC_template_GC_input.xlsx",0.975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02",NA
"Std4","EB","Std4",2013,6,6,"N2O","P2-D-07",3,64,64,2,1798.14477539062,"../data-raw/SRUC_template_GC_input.xlsx",0.975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01",0
"Std4","EB","Std4",2013,6,6,"N2O","P2-D-07",3,64,64,2,1798.14477539062,"../data-raw/SRUC_template_GC_input.xlsx",0.975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02",NA
"Std4","EB","Std4",2013,6,6,"N2O","P1-A-04",3,5,5,1,1755.01794433594,"../data-raw/SRUC_template_GC_input.xlsx",0.975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01",0
"Std4","EB","Std4",2013,6,6,"N2O","P1-A-04",3,5,5,1,1755.01794433594,"../data-raw/SRUC_template_GC_input.xlsx",0.975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02",NA
"Std4","EB","Std4",2013,6,6,"N2O","P1-A-04",3,5,5,1,1755.01794433594,"../data-raw/SRUC_template_GC_input.xlsx",0.975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01",0
"Std4","EB","Std4",2013,6,6,"N2O","P1-A-04",3,5,5,1,1755.01794433594,"../data-raw/SRUC_template_GC_input.xlsx",0.975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02",NA
"Std4","EB","Std4",2013,6,6,"N2O","P1-A-04",3,5,5,1,1755.01794433594,"../data-raw/SRUC_template_GC_input.xlsx",0.975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01",0
"Std4","EB","Std4",2013,6,6,"N2O","P1-A-04",3,5,5,1,1755.01794433594,"../data-raw/SRUC_template_GC_input.xlsx",0.975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02",NA
"Std4","EB","Std4",2013,6,6,"N2O","P1-A-04",3,5,5,1,1755.01794433594,"../data-raw/SRUC_template_GC_input.xlsx",0.975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01",0
"Std4","EB","Std4",2013,6,6,"N2O","P1-A-04",3,5,5,1,1755.01794433594,"../data-raw/SRUC_template_GC_input.xlsx",0.975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02",NA
